22.8 383.269 116.731
22.9 383.899 116.101
23 384.506 115.494
23.1 385.091 114.909
23.2 385.655 114.345
23.3 386.198 113.802
23.4 386.721 113.279
23.5 387.225 112.775
23.6 387.711 112.289
23.7 388.178 111.822
23.8 388.629 111.371
23.9 389.062 110.938
24 389.48 110.52
24.1 389.882 110.118
24.2 390.269 109.731
24.3 390.642 109.358
24.4 391.001 108.999
24.5 391.346 108.654
24.6 391.678 108.322
24.7 391.998 108.002
24.8 392.306 107.694
24.9 392.602 107.398
25 392.887 107.113
25.1 393.161 106.839
25.2 393.425 106.575
25.3 393.679 106.321
25.4 393.923 106.077
25.5 394.158 105.842
25.6 394.384 105.616
25.7 394.601 105.399
25.8 394.81 105.19
25.9 395.011 104.989
26 395.204 104.796
26.1 395.39 104.61
26.2 395.569 104.431
26.3 395.741 104.259
26.4 395.906 104.094
26.5 396.065 103.935
26.6 396.218 103.782
26.7 396.365 103.635
26.8 396.506 103.494
26.9 396.642 103.358
27 396.773 103.227
27.1 396.898 103.102
27.2 397.019 102.981
27.3 397.135 102.865
27.4 397.247 102.753
27.5 397.354 102.646
27.6 397.457 102.543
27.7 397.556 102.444
27.8 397.651 102.349
27.9 397.743 102.257
28 397.831 102.169
28.1 397.916 102.084
28.2 397.997 102.003
28.3 398.075 101.925
28.4 398.15 101.85
28.5 398.222 101.778
28.6 398.292 101.708
28.7 398.359 101.641
28.8 398.423 101.577
28.9 398.484 101.516
29 398.544 101.456
29.1 398.6 101.4
29.2 398.655 101.345
29.3 398.708 101.292
29.4 398.758 101.242
29.5 398.807 101.193
29.6 398.853 101.147
29.7 398.898 101.102
29.8 398.941 101.059
29.9 398.983 101.017
30 399.023 100.977
30.1 399.061 100.939
30.2 399.098 100.902
30.3 399.133 100.867
30.4 399.167 100.833
30.5 399.199 100.801
30.6 399.231 100.769
30.7 399.261 100.739
30.8 399.29 100.71
30.9 399.318 100.682
31 399.344 100.656
31.1 399.37 100.63
31.2 399.395 100.605
31.3 399.418 100.582
31.4 399.441 100.559
31.5 399.463 100.537
31.6 399.484 100.516
31.7 399.504 100.496
31.8 399.524 100.476
31.9 399.542 100.458
32 399.56 100.44
32.1 399.577 100.423
32.2 399.594 100.406
32.3 399.61 100.39
32.4 399.625 100.375
32.5 399.64 100.36
32.6 399.654 100.346
32.7 399.668 100.332
32.8 399.681 100.319
32.9 399.693 100.307
33 399.705 100.295
33.1 399.717 100.283
33.2 399.728 100.272
33.3 399.738 100.262
33.4 399.749 100.251
33.5 399.759 100.241
33.6 399.768 100.232
33.7 399.777 100.223
33.8 399.786 100.214
33.9 399.794 100.206
34 399.802 100.198
34.1 399.81 100.19
34.2 399.818 100.182
34.3 399.825 100.175
34.4 399.832 100.168
34.5 399.838 100.162
34.6 399.844 100.156
34.7 399.851 100.149
34.8 399.856 100.144
34.9 399.862 100.138
35 399.867 100.133
35.1 399.873 100.127
35.2 399.878 100.122
35.3 399.882 100.118
35.4 399.887 100.113
35.5 399.891 100.109
35.6 399.896 100.104
35.7 399.9 100.1
35.8 399.904 100.096
35.9 399.908 100.092
36 399.911 100.089
36.1 399.915 100.085
36.2 399.918 100.082
36.3 399.921 100.079
36.4 399.924 100.076
36.5 399.927 100.073
36.6 399.93 100.07
36.7 399.933 100.067
36.8 399.935 100.065
36.9 399.938 100.062
37 399.94 100.06
37.1 399.943 100.057
37.2 399.945 100.055
37.3 399.947 100.053
37.4 399.949 100.051
37.5 399.951 100.049
37.6 399.953 100.047
37.7 399.955 100.045
37.8 399.957 100.043
37.9 399.958 100.042
38 399.96 100.04
38.1 399.962 100.038
38.2 399.963 100.037
38.3 399.965 100.035
38.4 399.966 100.034
38.5 399.967 100.033
38.6 399.969 100.031
38.7 399.97 100.03
38.8 399.971 100.029
38.9 399.972 100.028
39 399.973 100.027
39.1 399.974 100.026
39.2 399.975 100.025
39.3 399.976 100.024
39.4 399.977 100.023
39.5 399.978 100.022
39.6 399.979 100.021
39.7 399.98 100.02
39.8 399.981 100.019
39.9 399.981 100.019
40 399.982 100.018
40.1 399.983 100.017
40.2 399.983 100.017
40.3 399.984 100.016
40.4 399.985 100.015
40.5 399.985 100.015
40.6 399.986 100.014
40.7 399.986 100.014
40.8 399.987 100.013
40.9 399.987 100.013
41 399.988 100.012
41.1 399.988 100.012
41.2 399.989 100.011
41.3 399.989 100.011
41.4 399.99 100.01
41.5 399.99 100.01
41.6 399.991 100.009
41.7 399.991 100.009
41.8 399.991 100.009
41.9 399.992 100.008
42 399.992 100.008
42.1 399.992 100.008
42.2 399.993 100.007
42.3 399.993 100.007
42.4 399.993 100.007
42.5 399.993 100.007
42.6 399.994 100.006
42.7 399.994 100.006
42.8 399.994 100.006
42.9 399.994 100.006
43 399.995 100.005
43.1 399.995 100.005
43.2 399.995 100.005
43.3 399.995 100.005
43.4 399.995 100.005
43.5 399.996 100.004
43.6 399.996 100.004
43.7 399.996 100.004
43.8 399.996 100.004
43.9 399.996 100.004
44 399.996 100.004
44.1 399.997 100.003
44.2 399.997 100.003
44.3 399.997 100.003
44.4 399.997 100.003
44.5 399.997 100.003
44.6 399.997 100.003
44.7 399.997 100.003
44.8 399.997 100.003
44.9 399.997 100.003
45 399.998 100.002
45.1 399.998 100.002
45.2 399.998 100.002
45.3 399.998 100.002
45.4 399.998 100.002
45.5 399.998 100.002
45.6 399.998 100.002
45.7 399.998 100.002
45.8 399.998 100.002
45.9 399.998 100.002
46 399.998 100.002
46.1 399.998 100.002
46.2 399.998 100.002
46.3 399.999 100.001
46.4 399.999 100.001
46.5 399.999 100.001
46.6 399.999 100.001
46.7 399.999 100.001
46.8 399.999 100.001
46.9 399.999 100.001
47 399.999 100.001
47.1 399.999 100.001
47.2 399.999 100.001
47.3 399.999 100.001
47.4 399.999 100.001
47.5 399.999 100.001
47.6 399.999 100.001
47.7 399.999 100.001
47.8 399.999 100.001
47.9 399.999 100.001
48 399.999 100.001
48.1 399.999 100.001
48.2 399.999 100.001
48.3 399.999 100.001
48.4 399.999 100.001
48.5 399.999 100.001
48.6 399.999 100.001
48.7 399.999 100.001
48.8 399.999 100.001
48.9 399.999 100.001
49 400 100
49.1 400 100
49.2 400 100
49.3 400 100
49.4 400 100
49.5 400 100
49.6 400 100
49.7 400 100
49.8 400 100
49.9 400 100
50 400 100
50.1 400 100
50.2 400 100
50.3 400 100
50.4 400 100
50.5 400 100
50.6 400 100
50.7 400 100
50.8 400 100
50.9 400 100
51 400 100
51.1 400 100
51.2 400 100
51.3 400 100
51.4 400 100
51.5 400 100
51.6 400 100
51.7 400 100
51.8 400 100
51.9 400 100
52 400 100
52.1 400 100
52.2 400 100
52.3 400 100
52.4 400 100
52.5 400 100
52.6 400 100
52.7 400 100
52.8 400 100
52.9 400 100
53 400 100
53.1 400 100
53.2 400 100
53.3 400 100
53.4 400 100
53.5 400 100
53.6 400 100
53.7 400 100
53.8 400 100
53.9 400 100
54 400 100
54.1 400 100
54.2 400 100
54.3 400 100
54.4 400 100
54.5 400 100
54.6 400 100
54.7 400 100
54.8 400 100
54.9 400 100
55 400 100
55.1 400 100
55.2 400 100
55.3 400 100
55.4 400 100
55.5 400 100
55.6 400 100
55.7 400 100
55.8 400 100
55.9 400 100
56 400 100
56.1 400 100
56.2 400 100
56.3 400 100
56.4 400 100
56.5 400 100
56.6 400 100
56.7 400 100
56.8 400 100
56.9 400 100
57 400 100
57.1 400 100
57.2 400 100
57.3 400 100
57.4 400 100
57.5 400 100
57.6 400 100
57.7 400 100
57.8 400 100
57.9 400 100
58 400 100
58.1 400 100
58.2 400 100
58.3 400 100
58.4 400 100
58.5 400 100
58.6 400 100
58.7 400 100
58.8 400 100
58.9 400 100
59 400 100
59.1 400 100
59.2 400 100
59.3 400 100
59.4 400 100
59.5 400 100
59.6 400 100
59.7 400 100
59.8 400 100
59.9 400 100
60 400 100
60.1 400 100
60.2 400 100
60.3 400 100
60.4 400 100
60.5 400 100
60.6 400 100
60.7 400 100
60.8 400 100
60.9 400 100
61 400 100
61.1 400 100
61.2 400 100
61.3 400 100
61.4 400 100
61.5 400 100
61.6 400 100
61.7 400 100
61.8 400 100
61.9 400 100
62 400 100
62.1 400 100
62.2 400 100
62.3 400 100
62.4 400 100
62.5 400 100
62.6 400 100
62.7 400 100
62.8 400 100
62.9 400 100
63 400 100
63.1 400 100
63.2 400 100
63.3 400 100
63.4 400 100
63.5 400 100
63.6 400 100
63.7 400 100
63.8 400 100
63.9 400 100
64 400 100
64.1 400 100
64.2 400 100
64.3 400 100
64.4 400 100
64.5 400 100
64.6 400 100
64.7 400 100
64.8 400 100
64.9 400 100
65 400 100
65.1 400 100
65.2 400 100
65.3 400 100
65.4 400 100
65.5 400 100
65.6 400 100
65.7 400 100
65.8 400 100
65.9 400 100
66 400 100
66.1 400 100
66.2 400 100
66.3 400 100
66.4 400 100
66.5 400 100
66.6 400 100
66.7 400 100
66.8 400 100
66.9 400 100
67 400 100
67.1 400 100
67.2 400 100
67.3 400 100
67.4 400 100
67.5 400 100
67.6 400 100
67.7 400 100
67.8 400 100
67.9 400 100
68 400 100
68.1 400 100
68.2 400 100
68.3 400 100
68.4 400 100
68.5 400 100
68.6 400 100
68.7 400 100
68.8 400 100
68.9 400 100
69 400 100
69.1 400 100
69.2 400 100
69.3 400 100
69.4 400 100
69.5 400 100
69.6 400 100
69.7 400 100
69.8 400 100
69.9 400 100
70 400 100
70.1 400 100
70.2 400 100
70.3 400 100
70.4 400 100
70.5 400 100
70.6 400 100
70.7 400 100
70.8 400 100
70.9 400 100
71 400 100
71.1 400 100
71.2 400 100
71.3 400 100
71.4 400 100
71.5 400 100
71.6 400 100
71.7 400 100
71.8 400 100
71.9 400 100
72 400 100
72.1 400 100
72.2 400 100
72.3 400 100
72.4 400 100
72.5 400 100
72.6 400 100
72.7 400 100
72.8 400 100
72.9 400 100
73 400 100
73.1 400 100
73.2 400 100
73.3 400 100
73.4 400 100
73.5 400 100
73.6 400 100
73.7 400 100
73.8 400 100
73.9 400 100
74 400 100
74.1 400 100
74.2 400 100
74.3 400 100
74.4 400 100
74.5 400 100
74.6 400 100
74.7 400 100
74.8 400 100
74.9 400 100
75 400 100
75.1 400 100
75.2 400 100
75.3 400 100
75.4 400 100
75.5 400 100
75.6 400 100
75.7 400 100
75.8 400 100
75.9 400 100
76 400 100
76.1 400 100
76.2 400 100
76.3 400 100
76.4 400 100
76.5 400 100
76.6 400 100
76.7 400 100
76.8 400 100
76.9 400 100
77 400 100
77.1 400 100
77.2 400 100
77.3 400 100
77.4 400 100
77.5 400 100
77.6 400 100
77.7 400 100
77.8 400 100
77.9 400 100
78 400 100
78.1 400 100
78.2 400 100
78.3 400 100
78.4 400 100
78.5 400 100
78.6 400 100
78.7 400 100
78.8 400 100
78.9 400 100
79 400 100
79.1 400 100
79.2 400 100
79.3 400 100
79.4 400 100
79.5 400 100
79.6 400 100
79.7 400 100
79.8 400 100
79.9 400 100
80 400 100
80.1 400 100
80.2 400 100
80.3 400 100
80.4 400 100
80.5 400 100
80.6 400 100
80.7 400 100
80.8 400 100
80.9 400 100
81 400 100
81.1 400 100
81.2 400 100
81.3 400 100
81.4 400 100
81.5 400 100
81.6 400 100
81.7 400 100
81.8 400 100
81.9 400 100
82 400 100
82.1 400 100
82.2 400 100
82.3 400 100
82.4 400 100
82.5 400 100
82.6 400 100
82.7 400 100
82.8 400 100
82.9 400 100
83 400 100
83.1 400 100
83.2 400 100
83.3 400 100
83.4 400 100
83.5 400 100
83.6 400 100
83.7 400 100
83.8 400 100
83.9 400 100
84 400 100
84.1 400 100
84.2 400 100
84.3 400 100
84.4 400 100
84.5 400 100
84.6 400 100
84.7 400 100
84.8 400 100
84.9 400 100
85 400 100
85.1 400 100
85.2 400 100
85.3 400 100
85.4 400 100
85.5 400 100
85.6 400 100
85.7 400 100
85.8 400 100
85.9 400 100
86 400 100
86.1 400 100
86.2 400 100
86.3 400 100
86.4 400 100
86.5 400 100
86.6 400 100
86.7 400 100
86.8 400 100
86.9 400 100
87 400 100
87.1 400 100
87.2 400 100
87.3 400 100
87.4 400 100
87.5 400 100
87.6 400 100
87.7 400 100
87.8 400 100
87.9 400 100
88 400 100
88.1 400 100
88.2 400 100
88.3 400 100
88.4 400 100
88.5 400 100
88.6 400 100
88.7 400 100
88.8 400 100
88.9 400 100
89 400 100
89.1 400 100
89.2 400 100
89.3 400 100
89.4 400 100
89.5 400 100
89.6 400 100
89.7 400 100
89.8 400 100
89.9 400 100
90 400 100
90.1 400 100
90.2 400 100
90.3 400 100
90.4 400 100
90.5 400 100
90.6 400 100
90.7 400 100
90.8 400 100
90.9 400 100
91 400 100
91.1 400 100
91.2 400 100
91.3 400 100
91.4 400 100
91.5 400 100
91.6 400 100
91.7 400 100
91.8 400 100
91.9 400 100
92 400 100
92.1 400 100
92.2 400 100
92.3 400 100
92.4 400 100
92.5 400 100
92.6 400 100
92.7 400 100
92.8 400 100
92.9 400 100
93 400 100
93.1 400 100
93.2 400 100
93.3 400 100
93.4 400 100
93.5 400 100
93.6 400 100
93.7 400 100
93.8 400 100
93.9 400 100
94 400 100
94.1 400 100
94.2 400 100
94.3 400 100
94.4 400 100
94.5 400 100
94.6 400 100
94.7 400 100
94.8 400 100
94.9 400 100
95 400 100
95.1 400 100
95.2 400 100
95.3 400 100
95.4 400 100
95.5 400 100
95.6 400 100
95.7 400 100
95.8 400 100
95.9 400 100
96 400 100
96.1 400 100
96.2 400 100
96.3 400 100
96.4 400 100
96.5 400 100
96.6 400 100
96.7 400 100
96.8 400 100
96.9 400 100
97 400 100
97.1 400 100
97.2 400 100
97.3 400 100
97.4 400 100
97.5 400 100
97.6 400 100
97.7 400 100
97.8 400 100
97.9 400 100
98 400 100
98.1 400 100
98.2 400 100
98.3 400 100
98.4 400 100
98.5 400 100
98.6 400 100
98.7 400 100
98.8 400 100
98.9 400 100
99 400 100
99.1 400 100
99.2 400 100
99.3 400 100
99.4 400 100
99.5 400 100
99.6 400 100
99.7 400 100
99.8 400 100
99.9 400 100
100 400 100
