15 5 0.0497152
15 6 0.0564806
15 7 0.0629632
15 8 0.0691353
15 9 0.0749724
15 10 0.0804531
15 11 0.085559
15 12 0.0902746
15 13 0.0945874
15 14 0.0984875
15 15 0.101968
15 16 0.105022
15 17 0.107649
15 18 0.109846
15 19 0.111613
15 20 0.112952
15 21 0.113865
15 22 0.114355
15 23 0.114426
15 24 0.114083
15 25 0.11333
15 26 0.112172
15 27 0.110617
15 28 0.108669
15 29 0.106336
15 30 0.103626
15 31 0.100548
15 32 0.0971098
15 33 0.0933231
15 34 0.0891995
15 35 0.0847519
15 36 0.0799949
15 37 0.0749444
15 38 0.0696177
15 39 0.0640336
16 1 0.0208437
16 2 0.0285506
16 3 0.036108
16 4 0.0434779
16 5 0.0506243
16 6 0.0575135
16 7 0.0641146
16 8 0.0703996
16 9 0.0763434
16 10 0.0819244
16 11 0.0871236
16 12 0.0919254
16 13 0.0963171
16 14 0.100289
16 15 0.103832
16 16 0.106943
16 17 0.109617
16 18 0.111854
16 19 0.113654
16 20 0.115017
16 21 0.115947
16 22 0.116446
16 23 0.116518
16 24 0.116169
16 25 0.115402
16 26 0.114223
16 27 0.112639
16 28 0.110656
16 29 0.108281
16 30 0.105521
16 31 0.102386
16 32 0.0988856
16 33 0.0950297
16 34 0.0908306
16 35 0.0863017
16 36 0.0814578
16 37 0.0763149
16 38 0.0708907
16 39 0.0652045
17 1 0.0210928
17 2 0.0288917
17 3 0.0365394
17 4 0.0439974
17 5 0.0512292
17 6 0.0582007
17 7 0.0648807
17 8 0.0712407
17 9 0.0772556
17 10 0.0829032
17 11 0.0881646
17 12 0.0930238
17 13 0.0974679
17 14 0.101487
17 15 0.105073
17 16 0.108221
17 17 0.110927
17 18 0.113191
17 19 0.115012
17 20 0.116391
17 21 0.117332
17 22 0.117837
17 23 0.11791
17 24 0.117557
17 25 0.116781
17 26 0.115588
17 27 0.113985
17 28 0.111978
17 29 0.109574
17 30 0.106782
17 31 0.10361
17 32 0.100067
17 33 0.096165
17 34 0.0919158
17 35 0.0873328
17 36 0.082431
17 37 0.0772266
17 38 0.0717377
17 39 0.0659835
18 1 0.0212214
18 2 0.0290679
18 3 0.0367623
18 4 0.0442657
18 5 0.0515416
18 6 0.0585556
18 7 0.0652763
18 8 0.0716751
18 9 0.0777267
18 10 0.0834087
18 11 0.0887022
18 12 0.093591
18 13 0.0980622
18 14 0.102106
18 15 0.105713
18 16 0.10888
18 17 0.111603
18 18 0.113881
18 19 0.115713
18 20 0.117101
18 21 0.118048
18 22 0.118556
18 23 0.118629
18 24 0.118273
18 25 0.117493
18 26 0.116293
18 27 0.11468
18 28 0.112661
18 29 0.110243
18 30 0.107433
18 31 0.104241
18 32 0.100677
18 33 0.0967514
18 34 0.0924763
18 35 0.0878653
18 36 0.0829336
18 37 0.0776975
18 38 0.0721751
18 39 0.0663859
19 1 0.0212344
19 2 0.0290857
19 3 0.0367848
19 4 0.0442929
19 5 0.0515732
19 6 0.0585915
19 7 0.0653163
19 8 0.0717191
19 9 0.0777744
19 10 0.0834599
19 11 0.0887565
19 12 0.0936484
19 13 0.0981223
19 14 0.102168
19 15 0.105778
19 16 0.108947
19 17 0.111672
19 18 0.113951
19 19 0.115784
19 20 0.117173
19 21 0.11812
19 22 0.118628
19 23 0.118702
19 24 0.118346
19 25 0.117565
19 26 0.116364
19 27 0.11475
19 28 0.11273
19 29 0.11031
19 30 0.107499
19 31 0.104305
19 32 0.100739
19 33 0.0968107
19 34 0.0925329
19 35 0.0879192
19 36 0.0829844
19 37 0.0777451
19 38 0.0722193
19 39 0.0664265
20 1 0.0211363
20 2 0.0289514
20 3 0.0366149
20 4 0.0440883
20 5 0.051335
20 6 0.0583209
20 7 0.0650146
20 8 0.0713878
20 9 0.0774151
20 10 0.0830744
20 11 0.0883466
20 12 0.0932158
20 13 0.0976691
20 14 0.101696
20 15 0.10529
20 16 0.108444
20 17 0.111156
20 18 0.113424
20 19 0.115249
20 20 0.116632
20 21 0.117574
20 22 0.11808
20 23 0.118154
20 24 0.117799
20 25 0.117022
20 26 0.115827
20 27 0.11422
20 28 0.112209
20 29 0.109801
20 30 0.107002
20 31 0.103823
20 32 0.100273
20 33 0.0963635
20 34 0.0921055
20 35 0.0875131
20 36 0.0826011
20 37 0.077386
20 38 0.0718857
20 39 0.0661197
21 1 0.0209312
21 2 0.0286704
21 3 0.0362595
21 4 0.0436604
21 5 0.0508367
21 6 0.0577548
21 7 0.0643836
21 8 0.0706949
21 9 0.0766637
21 10 0.082268
21 11 0.087489
21 12 0.092311
21 13 0.0967211
21 14 0.100709
21 15 0.104268
21 16 0.107391
21 17 0.110077
21 18 0.112323
21 19 0.114131
21 20 0.1155
21 21 0.116433
21 22 0.116934
21 23 0.117007
21 24 0.116656
21 25 0.115886
21 26 0.114702
21 27 0.113112
21 28 0.11112
21 29 0.108735
21 30 0.105964
21 31 0.102816
21 32 0.0993002
21 33 0.0954281
21 34 0.0912115
21 35 0.0866636
21 36 0.0817993
21 37 0.0766349
21 38 0.071188
21 39 0.0654779
22 1 0.0206223
22 2 0.0282473
22 3 0.0357245
22 4 0.0430162
22 5 0.0500866
22 6 0.0569026
22 7 0.0634336
22 8 0.0696518
22 9 0.0755325
22 10 0.0810541
22 11 0.0861981
22 12 0.0909489
22 13 0.0952939
22 14 0.0992231
22 15 0.102729
22 16 0.105807
22 17 0.108453
22 18 0.110666
22 19 0.112446
22 20 0.113795
22 21 0.114715
22 22 0.115209
22 23 0.11528
22 24 0.114934
22 25 0.114176
22 26 0.11301
22 27 0.111443
22 28 0.10948
22 29 0.10713
22 30 0.1044
22 31 0.101299
22 32 0.097835
22 33 0.0940201
22 34 0.0898656
22 35 0.0853849
22 36 0.0805924
22 37 0.0755041
22 38 0.0701376
22 39 0.0645118
23 1 0.0202125
23 2 0.027686
23 3 0.0350146
23 4 0.0421613
23 5 0.0490913
23 6 0.0557719
23 7 0.062173
23 8 0.0682677
23 9 0.0740315
23 10 0.0794434
23 11 0.0844852
23 12 0.0891416
23 13 0.0934002
23 14 0.0972514
23 15 0.100688
23 16 0.103704
23 17 0.106298
23 18 0.108467
23 19 0.110212
23 20 0.111534
23 21 0.112435
23 22 0.112919
23 23 0.11299
23 24 0.112651
23 25 0.111907
23 26 0.110764
23 27 0.109228
23 28 0.107305
23 29 0.105002
23 30 0.102326
23 31 0.0992856
23 32 0.0958908
23 33 0.0921517
23 34 0.0880798
23 35 0.0836881
23 36 0.0789908
23 37 0.0740037
23 38 0.0687438
23 39 0.0632298
24 1 0.0197038
24 2 0.0269892
24 3 0.0341333
24 4 0.0411002
24 5 0.0478558
24 6 0.0543682
24 7 0.0606083
24 8 0.0665495
24 9 0.0721683
24 10 0.077444
24 11 0.0823589
24 12 0.0868981
24 13 0.0910496
24 14 0.0948038
24 15 0.0981537
24 16 0.101094
24 17 0.103623
24 18 0.105737
24 19 0.107438
24 20 0.108727
24 21 0.109606
24 22 0.110077
24 23 0.110146
24 24 0.109815
24 25 0.109091
24 26 0.107977
24 27 0.106479
24 28 0.104604
24 29 0.102359
24 30 0.0997504
24 31 0.0967869
24 32 0.0934775
24 33 0.0898325
24 34 0.0858631
24 35 0.0815819
24 36 0.0770028
24 37 0.0721412
24 38 0.0670137
24 39 0.0616385
25 1 0.0190977
25 2 0.026159
25 3 0.0330834
25 4 0.039836
25 5 0.0463837
25 6 0.0526958
25 7 0.058744
25 8 0.0645025
25 9 0.0699484
25 10 0.0750619
25 11 0.0798256
25 12 0.0842252
25 13 0.0882489
25 14 0.0918877
25 15 0.0951345
25 16 0.0979846
25 17 0.100435
25 18 0.102485
25 19 0.104133
25 20 0.105383
25 21 0.106234
25 22 0.106692
25 23 0.106758
25 24 0.106438
25 25 0.105735
25 26 0.104655
25 27 0.103204
25 28 0.101387
25 29 0.0992104
25 30 0.0966821
25 31 0.0938097
25 32 0.0906022
25 33 0.0870693
25 34 0.083222
25 35 0.0790725
25 36 0.0746343
25 37 0.0699222
25 38 0.0649524
25 39 0.0597425
26 1 0.0183954
26 2 0.0251969
26 3 0.0318667
26 4 0.0383709
26 5 0.0446779
26 6 0.0507578
26 7 0.0565835
26 8 0.0621302
26 9 0.0673759
26 10 0.0723013
26 11 0.0768898
26 12 0.0811276
26 13 0.0850034
26 14 0.0885083
26 15 0.0916357
26 16 0.094381
26 17 0.0967414
26 18 0.0987156
26 19 0.100304
26 20 0.101507
26 21 0.102327
26 22 0.102768
26 23 0.102832
26 24 0.102523
26 25 0.101846
26 26 0.100806
26 27 0.0994083
26 28 0.097658
26 29 0.0955617
26 30 0.0931264
26 31 0.0903597
26 32 0.0872701
26 33 0.0838671
26 34 0.0801613
26 35 0.0761644
26 36 0.0718894
26 37 0.0673506
26 38 0.0625636
26 39 0.0575453
27 1 0.0175976
27 2 0.0241042
27 3 0.0304847
27 4 0.0367069
27 5 0.0427403
27 6 0.0485566
27 7 0.0541297
27 8 0.0594359
27 9 0.0644541
27 10 0.0691658
27 11 0.0735554
27 12 0.0776094
27 13 0.0813171
27 14 0.08467
27 15 0.0876618
27 16 0.0902881
27 17 0.0925461
27 18 0.0944347
27 19 0.095954
27 20 0.097105
27 21 0.0978898
27 22 0.0983111
27 23 0.0983723
27 24 0.0980771
27 25 0.0974297
27 26 0.0964348
27 27 0.0950974
27 28 0.093423
27 29 0.0914176
27 30 0.0890879
27 31 0.0864412
27 32 0.0834856
27 33 0.0802301
27 34 0.076685
27 35 0.0728615
27 36 0.0687719
27 37 0.0644299
27 38 0.0598505
27 39 0.0550498
28 1 0.0167054
28 2 0.0228822
28 3 0.0289392
28 4 0.0348459
28 5 0.0405735
28 6 0.0460949
28 7 0.0513854
28 8 0.0564226
28 9 0.0611864
28 10 0.0656593
28 11 0.0698263
28 12 0.0736748
28 13 0.0771945
28 14 0.0803774
28 15 0.0832176
28 16 0.0857107
28 17 0.0878542
28 18 0.0896471
28 19 0.0910893
28 20 0.092182
28 21 0.092927
28 22 0.093327
28 23 0.0933851
28 24 0.0931048
28 25 0.0924902
28 26 0.0915458
28 27 0.0902762
28 28 0.0886867
28 29 0.086783
28 30 0.0845714
28 31 0.0820588
28 32 0.0792531
28 33 0.0761627
28 34 0.0727973
28 35 0.0691676
28 36 0.0652853
28 37 0.0611635
28 38 0.0568162
28 39 0.0522589
29 1 0.0157201
29 2 0.0215325
29 3 0.0272323
29 4 0.0327906
29 5 0.0381803
29 6 0.0433761
29 7 0.0483545
29 8 0.0530946
29 9 0.0575774
29 10 0.0617865
29 11 0.0657077
29 12 0.0693292
29 13 0.0726413
29 14 0.0756365
29 15 0.0783091
29 16 0.0806552
29 17 0.0826723
29 18 0.0843595
29 19 0.0857166
29 20 0.0867449
29 21 0.0874459
29 22 0.0878223
29 23 0.087877
29 24 0.0876132
29 25 0.0870349
29 26 0.0861462
29 27 0.0849514
29 28 0.0834557
29 29 0.0816643
29 30 0.0795831
29 31 0.0772188
29 32 0.0745785
29 33 0.0716704
29 34 0.0685035
29 35 0.0650879
29 36 0.0614346
29 37 0.0575559
29 38 0.053465
29 39 0.0491766
30 1 0.0146434
30 2 0.0200577
30 3 0.025367
30 4 0.0305446
30 5 0.0355652
30 6 0.0404051
30 7 0.0450426
30 8 0.0494579
30 9 0.0536337
30 10 0.0575545
30 11 0.0612072
30 12 0.0645806
30 13 0.0676659
30 14 0.070456
30 15 0.0729455
30 16 0.0751309
30 17 0.0770099
30 18 0.0785814
30 19 0.0798457
30 20 0.0808035
30 21 0.0814565
30 22 0.0818071
30 23 0.081858
30 24 0.0816124
30 25 0.0810737
30 26 0.0802458
30 27 0.0791329
30 28 0.0777396
30 29 0.0760709
30 30 0.0741323
30 31 0.0719299
30 32 0.0694704
30 33 0.0667615
30 34 0.0638115
30 35 0.0606298
30 36 0.0572268
30 37 0.0536137
30 38 0.0498031
30 39 0.0458083
31 1 0.0134779
31 2 0.0184612
31 3 0.023348
31 4 0.0281135
31 5 0.0327345
31 6 0.0371891
31 7 0.0414575
31 8 0.0455215
31 9 0.0493649
31 10 0.0529736
31 11 0.0563356
31 12 0.0594405
31 13 0.0622802
31 14 0.0648482
31 15 0.0671396
31 16 0.0691511
31 17 0.0708805
31 18 0.072327
31 19 0.0734906
31 20 0.0743722
31 21 0.0749733
31 22 0.075296
31 23 0.0753428
31 24 0.0751167
31 25 0.0746209
31 26 0.0738589
31 27 0.0728346
31 28 0.0715522
31 29 0.0700163
31 30 0.068232
31 31 0.0662048
31 32 0.0639412
31 33 0.0614479
31 34 0.0587327
31 35 0.0558042
31 36 0.052672
31 37 0.0493465
31 38 0.0458392
31 39 0.0421624
32 1 0.0122272
32 2 0.0167481
32 3 0.0211815
32 4 0.0255048
32 5 0.0296969
32 6 0.0337382
32 7 0.0376105
32 8 0.0412974
32 9 0.0447842
32 10 0.048058
32 11 0.051108
32 12 0.0539248
32 13 0.0565011
32 14 0.0588308
32 15 0.0609096
32 16 0.0627344
32 17 0.0643033
32 18 0.0656156
32 19 0.0666712
32 20 0.067471
32 21 0.0680163
32 22 0.0683091
32 23 0.0683516
32 24 0.0681464
32 25 0.0676966
32 26 0.0670053
32 27 0.0660761
32 28 0.0649127
32 29 0.0635193
32 30 0.0619005
32 31 0.0600615
32 32 0.0580079
32 33 0.0557459
32 34 0.0532827
32 35 0.050626
32 36 0.0477844
32 37 0.0447675
32 38 0.0415856
32 39 0.03825
33 1 0.0108962
33 2 0.014925
33 3 0.0188757
33 4 0.0227284
33 5 0.0264642
33 6 0.0300656
33 7 0.0335163
33 8 0.0368019
33 9 0.0399091
33 10 0.0428266
33 11 0.0455445
33 12 0.0480547
33 13 0.0503505
33 14 0.0524266
33 15 0.0542791
33 16 0.0559053
33 17 0.0573035
33 18 0.0584729
33 19 0.0594136
33 20 0.0601263
33 21 0.0606123
33 22 0.0608732
33 23 0.0609111
33 24 0.0607283
33 25 0.0603274
33 26 0.0597114
33 27 0.0588833
33 28 0.0578465
33 29 0.0566048
33 30 0.0551623
33 31 0.0535234
33 32 0.0516933
33 33 0.0496776
33 34 0.0474825
33 35 0.045115
33 36 0.0425828
33 37 0.0398943
33 38 0.0370588
33 39 0.0340862
34 1 0.00949088
34 2 0.0130001
34 3 0.0164413
34 4 0.0197971
34 5 0.0230511
34 6 0.026188
34 7 0.0291937
34 8 0.0320555
34 9 0.0347619
34 10 0.0373032
34 11 0.0396706
34 12 0.041857
34 13 0.0438567
34 14 0.0456651
34 15 0.0472787
34 16 0.0486951
34 17 0.049913
34 18 0.0509316
34 19 0.051751
34 20 0.0523718
34 21 0.0527951
34 22 0.0530223
34 23 0.0530553
34 24 0.0528961
34 25 0.0525469
34 26 0.0520103
34 27 0.051289
34 28 0.050386
34 29 0.0493044
34 30 0.0480479
34 31 0.0466205
34 32 0.0450264
34 33 0.0432706
34 34 0.0413587
34 35 0.0392965
34 36 0.0370908
34 37 0.0347491
34 38 0.0322792
34 39 0.0296901
35 1 0.00801873
35 2 0.0109836
35 3 0.013891
35 4 0.0167263
35 5 0.0194756
35 6 0.0221259
35 7 0.0246654
35 8 0.0270833
35 9 0.0293699
35 10 0.031517
35 11 0.0335172
35 12 0.0353645
35 13 0.037054
35 14 0.0385819
35 15 0.0399452
35 16 0.0411419
35 17 0.0421709
35 18 0.0430315
35 19 0.0437238
35 20 0.0442483
35 21 0.0446059
35 22 0.0447979
35 23 0.0448258
35 24 0.0446913
35 25 0.0443963
35 26 0.0439429
35 27 0.0433335
35 28 0.0425705
35 29 0.0416567
35 30 0.0405951
35 31 0.0393891
35 32 0.0380423
35 33 0.0365588
35 34 0.0349434
35 35 0.0332011
35 36 0.0313376
35 37 0.0293591
35 38 0.0272723
35 39 0.0250848
36 1 0.00648845
36 2 0.00888752
36 3 0.0112401
36 4 0.0135343
36 5 0.0157589
36 6 0.0179034
36 7 0.0199583
36 8 0.0219148
36 9 0.023765
36 10 0.0255024
36 11 0.0271208
36 12 0.0286156
36 13 0.0299827
36 14 0.031219
36 15 0.0323222
36 16 0.0332905
36 17 0.0341231
36 18 0.0348195
36 19 0.0353797
36 20 0.0358041
36 21 0.0360934
36 22 0.0362488
36 23 0.0362714
36 24 0.0361625
36 25 0.0359238
36 26 0.035557
36 27 0.0350639
36 28 0.0344465
36 29 0.0337071
36 30 0.0328481
36 31 0.0318722
36 32 0.0307824
36 33 0.0295821
36 34 0.0282749
36 35 0.0268651
36 36 0.0253572
36 37 0.0237563
36 38 0.0220678
36 39 0.0202977
37 1 0.00491002
37 2 0.00672547
37 3 0.00850573
37 4 0.0102418
37 5 0.0119252
37 6 0.0135481
37 7 0.0151031
37 8 0.0165836
37 9 0.0179838
37 10 0.0192984
37 11 0.0205232
37 12 0.0216544
37 13 0.0226889
37 14 0.0236244
37 15 0.0244592
37 16 0.025192
37 17 0.025822
37 18 0.026349
37 19 0.0267729
37 20 0.0270941
37 21 0.0273131
37 22 0.0274306
37 23 0.0274477
37 24 0.0273653
37 25 0.0271847
37 26 0.0269071
37 27 0.0265339
37 28 0.0260667
37 29 0.0255072
37 30 0.0248572
