1 1 27.0747
1 2 31.3554
1 3 33.4965
1 4 34.7269
1 5 35.5094
1 6 36.0437
1 7 36.427
1 8 36.7117
1 9 36.9286
1 10 37.097
1 11 37.2294
1 12 37.3345
1 13 37.4184
1 14 37.4855
1 15 37.5392
1 16 37.5819
1 17 37.6154
1 18 37.6411
1 19 37.6601
1 20 37.6731
1 21 37.6806
1 22 37.6829
1 23 37.6801
1 24 37.672
1 25 37.6584
1 26 37.6385
1 27 37.6116
1 28 37.5763
1 29 37.531
1 30 37.4732
1 31 37.3996
1 32 37.3053
1 33 37.1832
1 34 37.0222
1 35 36.8043
1 36 36.4973
1 37 36.0383
1 38 35.2884
1 39 33.8932
2 1 20.0238
2 2 24.853
2 3 27.9071
2 4 29.9057
2 5 31.2719
2 6 32.2438
2 7 32.9585
2 8 33.4978
2 9 33.913
2 10 34.2376
2 11 34.4942
2 12 34.6988
2 13 34.8626
2 14 34.994
2 15 35.0993
2 16 35.183
2 17 35.2489
2 18 35.2995
2 19 35.3369
2 20 35.3626
2 21 35.3774
2 22 35.382
2 23 35.3765
2 24 35.3606
2 25 35.3338
2 26 35.2948
2 27 35.242
2 28 35.173
2 29 35.0846
2 30 34.9722
2 31 34.8295
2 32 34.6477
2 33 34.4142
2 34 34.11
2 35 33.7058
2 36 33.1541
2 37 32.3749
2 38 31.2287
2 39 29.4785
3 1 15.6564
3 2 20.1309
3 3 23.38
3 4 25.7251
3 5 27.438
3 6 28.712
3 7 29.6774
3 8 30.4211
3 9 31.0022
3 10 31.4615
3 11 31.8275
3 12 32.121
3 13 32.3571
3 14 32.5474
3 15 32.7002
3 16 32.8221
3 17 32.9181
3 18 32.992
3 19 33.0467
3 20 33.0843
3 21 33.1061
3 22 33.1128
3 23 33.1049
3 24 33.0819
3 25 33.0429
3 26 32.9863
3 27 32.9097
3 28 32.81
3 29 32.6825
3 30 32.5211
3 31 32.3175
3 32 32.0604
3 33 31.7336
3 34 31.3147
3 35 30.7708
3 36 30.0538
3 37 29.0926
3 38 27.7862
3 39 26.0058
4 1 12.6916
4 2 16.6422
4 3 19.7671
4 4 22.1886
4 5 24.057
4 6 25.5049
4 7 26.6356
4 8 27.5266
4 9 28.2346
4 10 28.8013
4 11 29.2574
4 12 29.626
4 13 29.9245
4 14 30.166
4 15 30.3608
4 16 30.5167
4 17 30.6399
4 18 30.7349
4 19 30.8053
4 20 30.8538
4 21 30.8819
4 22 30.8908
4 23 30.8808
4 24 30.8514
4 25 30.8016
4 26 30.7294
4 27 30.632
4 28 30.5054
4 29 30.3443
4 30 30.1415
4 31 29.8877
4 32 29.57
4 33 29.1717
4 34 28.6697
4 35 28.0331
4 36 27.2202
4 37 26.1768
4 38 24.8373
4 39 23.1349
5 1 10.5431
5 2 13.9896
5 3 16.8708
5 4 19.2211
5 5 21.1153
5 6 22.6358
5 7 23.8572
5 8 24.8409
5 9 25.6363
5 10 26.2817
5 11 26.8068
5 12 27.2349
5 13 27.584
5 14 27.8681
5 15 28.0983
5 16 28.2833
5 17 28.4299
5 18 28.5433
5 19 28.6276
5 20 28.6856
5 21 28.7195
5 22 28.7304
5 23 28.7187
5 24 28.684
5 25 28.625
5 26 28.5396
5 27 28.4247
5 28 28.2758
5 29 28.0874
5 30 27.8517
5 31 27.5591
5 32 27.1967
5 33 26.7482
5 34 26.1926
5 35 25.5031
5 36 24.6469
5 37 23.5852
5 38 22.2772
5 39 20.6887
6 1 8.91123
6 2 11.9152
6 3 14.5218
6 4 16.7292
6 5 18.57
6 6 20.092
6 7 21.3451
6 8 22.3754
6 9 23.2224
6 10 23.9192
6 11 24.4926
6 12 24.9643
6 13 25.3519
6 14 25.6693
6 15 25.9279
6 16 26.1366
6 17 26.3025
6 18 26.4313
6 19 26.5272
6 20 26.5935
6 21 26.6324
6 22 26.6451
6 23 26.6322
6 24 26.5932
6 25 26.5268
6 26 26.4308
6 27 26.302
6 28 26.1358
6 29 25.9265
6 30 25.6665
6 31 25.3464
6 32 24.954
6 33 24.4747
6 34 23.8902
6 35 23.1788
6 36 22.3158
6 37 21.2744
6 38 20.0296
6 39 18.5642
