    5.69736e-05        0.451094        0.999992
    0.000113947         0.45219        0.999992
    0.000170921        0.453286        0.999992
    0.000227894        0.454383        0.999992
    0.000284868        0.455479        0.999992
    0.000341841        0.456575        0.999992
    0.000398815        0.457672        0.999992
    0.000455789        0.458768        0.999992
    0.000512762        0.459865        0.999992
    0.000569736        0.460961        0.999992
    0.000626709        0.462058        0.999992
    0.000683683        0.463154        0.999992
    0.000740656        0.464251        0.999992
     0.00079763        0.465347        0.999992
    0.000854603        0.466444        0.999992
    0.000911577         0.46754        0.999992
    0.000968551        0.468637        0.999992
     0.00102552        0.469734        0.999992
      0.0010825         0.47083        0.999992
     0.00113947        0.471927        0.999992
     0.00119644        0.473023        0.999992
     0.00125342         0.47412        0.999992
     0.00131039        0.475217        0.999992
     0.00136737        0.476313        0.999992
     0.00142434         0.47741        0.999992
     0.00148131        0.478506        0.999992
     0.00153829        0.479603        0.999992
     0.00159526          0.4807        0.999992
     0.00165223        0.481796        0.999992
     0.00170921        0.482893        0.999992
     0.00176618        0.483989        0.999992
     0.00182315        0.485086        0.999992
     0.00188013        0.486182        0.999992
      0.0019371        0.487279        0.999992
     0.00199407        0.488375        0.999992
     0.00205105        0.489472        0.999992
     0.00210802        0.490568        0.999992
       0.002165        0.491665        0.999992
     0.00222197        0.492761        0.999992
     0.00227894        0.493858        0.999992
     0.00233592        0.494954        0.999992
     0.00239289         0.49605        0.999992
     0.00244986        0.497147        0.999992
     0.00250684        0.498243        0.999992
     0.00256381         0.49934        0.999992
     0.00262078        0.500436        0.999992
     0.00267776        0.501532        0.999992
     0.00273473        0.502629        0.999992
      0.0027917        0.503725        0.999992
     0.00284868        0.504821        0.999992
     0.00290565        0.505918        0.999992
     0.00296263        0.507014        0.999992
      0.0030196        0.508111        0.999992
     0.00307657        0.509207        0.999992
     0.00313355        0.510303        0.999992
     0.00319052          0.5114        0.999992
     0.00324749        0.512496        0.999992
     0.00330447        0.513593        0.999992
     0.00336144        0.514689        0.999992
     0.00341841        0.515786        0.999992
     0.00347539        0.516882        0.999992
     0.00353236        0.517979        0.999992
     0.00358933        0.519075        0.999992
     0.00364631        0.520172        0.999992
     0.00370328        0.521268        0.999992
     0.00376026        0.522365        0.999992
     0.00381723        0.523461        0.999992
      0.0038742        0.524558        0.999992
     0.00393118        0.525654        0.999992
     0.00398815        0.526751        0.999992
     0.00404512        0.527847        0.999992
      0.0041021        0.528944        0.999992
     0.00415907         0.53004        0.999992
     0.00421604        0.531137        0.999992
     0.00427302        0.532233        0.999992
     0.00432999         0.53333        0.999992
     0.00438696        0.534426        0.999992
     0.00444394        0.535523        0.999992
     0.00450091        0.536619        0.999992
     0.00455789        0.537716        0.999992
     0.00461486        0.538813        0.999992
     0.00467183        0.539909        0.999992
     0.00472881        0.541006        0.999992
     0.00478578        0.542102        0.999992
     0.00484275        0.543199        0.999992
     0.00489973        0.544295        0.999992
      0.0049567        0.545392        0.999992
     0.00501367        0.546488        0.999992
     0.00507065        0.547585        0.999992
     0.00512762        0.548681        0.999992
     0.00518459        0.549778        0.999992
     0.00524157        0.550874        0.999992
     0.00529854        0.551971        0.999992
     0.00535552        0.553067        0.999992
     0.00541249        0.554164        0.999992
     0.00546946         0.55526        0.999992
     0.00552644        0.556356        0.999992
     0.00558341        0.557453        0.999992
     0.00564038        0.558549        0.999992
     0.00569736        0.559646        0.999992
     0.00575433        0.560742        0.999992
      0.0058113        0.561839        0.999992
     0.00586828        0.562935        0.999992
     0.00592525        0.564031        0.999992
     0.00598222        0.565128        0.999992
      0.0060392        0.566224        0.999992
     0.00609617        0.567321        0.999992
     0.00615314        0.568417        0.999992
     0.00621012        0.569514        0.999992
     0.00626709         0.57061        0.999992
     0.00632407        0.571707        0.999992
     0.00638104        0.572803        0.999992
     0.00643801        0.573899        0.999992
     0.00649499        0.574996        0.999992
     0.00655196        0.576092        0.999992
