0.069903033	0.034951516	0.0099733437	-0.00083185306
0.14979991	0.039948441	0.0098571101	-0.0022062025
0.22030134	0.035250714	0.0096449939	-0.0039551857
0.28343829	0.031568475	0.009331966	-0.0061202952
0.34061988	0.028590796	0.0089120386	-0.008742403
0.39786817	0.028624143	0.0083191527	-0.012201208
0.45013238	0.026132103	0.0075806353	-0.016310415
0.49788782	0.02387772	0.0066940804	-0.021085133
0.54186548	0.021988831	0.0056525015	-0.026565605
0.58264924	0.020391879	0.0044481075	-0.032794654
0.6206944	0.019022584	0.0030728444	-0.03981518
0.65636244	0.017834017	0.0015185036	-0.047669946
0.68994561	0.016791587	-0.00022323183	-0.056401572
0.72168402	0.015869206	-0.0021607606	-0.066052557
0.7517776	0.015046787	-0.0043025457	-0.076665293
0.78039478	0.01430859	-0.006657104	-0.088282075
0.80767896	0.013642089	-0.0092330008	-0.10094512
0.83375333	0.013037186	-0.012038848	-0.11469658
0.85872461	0.012485642	-0.015083305	-0.12957856
0.88268594	0.011980666	-0.018375085	-0.14563311
0.90571917	0.011516612	-0.021922962	-0.1629023
0.92789665	0.011088742	-0.025735778	-0.18142817
0.94928276	0.010693056	-0.02982246	-0.2012528
0.96993507	0.010326153	-0.034192032	-0.22241832
0.98990532	0.0099851258	-0.038853635	-0.24496693
1.0092403	0.0096674739	-0.043816552	-0.26894093
1.0279823	0.0093710404	-0.049090229	-0.2943828
1.0461703	0.0090939555	-0.054684309	-0.32133517
1.0638394	0.0088345942	-0.060608664	-0.34984092
1.0810225	0.0085915404	-0.06687344	-0.37994322
1.0977496	0.008363558	-0.073489097	-0.41168557
1.1140488	0.0081495674	-0.080466466	-0.44511192
1.129946	0.0079486256	-0.087816811	-0.48026669
1.1454659	0.0077599105	-0.095551897	-0.51719491
1.1606313	0.0075827078	-0.10368407	-0.55594231
1.1754641	0.0074164002	-0.11222636	-0.59655544
1.189985	0.0072604594	-0.12119258	-0.63908181
1.2042139	0.0071144392	-0.13059744	-0.68357008
1.2181698	0.0069779711	-0.14045673	-0.73007023
