0.69903033	0.34951516	0.0045269095	-0.033740516
1.0123636	0.15666663	-0.01835016	-0.14708629
1.2228552	0.10524579	-0.0696875	-0.39515712
1.3822287	0.079686756	-0.16164354	-0.83125978
1.520256	0.069013682	-0.31913607	-1.5397588
1.6562957	0.068019844	-0.59491557	-2.5603675
1.8305738	0.087139017	-1.1299455	-3.0138028
1.8957815	0.032603873	-1.3119724	-2.4835287
1.9685971	0.036407805	-1.4640391	-1.6757183
2.0461694	0.038786147	-1.5625736	-0.92237073
2.120209	0.037019792	-1.6107229	-0.43954741
2.1949422	0.037366578	-1.6311594	-0.1520521
2.2774122	0.041235046	-1.6353862	0.017969506
2.3756717	0.049129719	-1.6277736	0.11511564
2.4999923	0.062160318	-1.6093537	0.16724783
2.6683677	0.084187695	-1.5781607	0.19548467
2.9177396	0.12468594	-1.5263133	0.21727402
3.3469546	0.21460749	-1.4253729	0.25629423
4.2543635	0.45370444	-1.1314652	0.48237673
4.5100805	0.1278585	-0.98949397	0.66449428
4.7098676	0.09989355	-0.83103006	0.98088874
4.8521253	0.071128871	-0.66327257	1.4557071
4.9574844	0.052679526	-0.47934181	2.1323205
5.0390728	0.040794224	-0.2725324	3.0462361
5.107392	0.03415961	-0.027228611	4.2474097
5.1753397	0.033973841	0.31414971	5.8875292
5.2397691	0.032214718	0.74593297	7.3600016
5.2772119	0.01872138	1.0295519	7.6133144
5.3102534	0.016520772	1.2764599	7.1590075
5.345177	0.017461759	1.5089974	6.0097447
5.377683	0.016253044	1.6822869	4.6151135
5.4190846	0.020700787	1.8367084	2.9225538
5.4521526	0.016533971	1.9147182	1.8781924
5.4863043	0.017075852	1.9645936	1.1231503
5.5204132	0.017054451	1.9935344	0.63360793
5.5575418	0.018564317	2.0101686	0.30915027
5.5997255	0.02109183	2.018109	0.1028113
5.6495894	0.024931963	2.019536	-0.019822559
5.7110319	0.030721271	2.0157564	-0.085783361
5.7905548	0.039761416	2.0072823	-0.11670018
5.9001669	0.05480606	1.9934998	-0.12914111
6.0645487	0.0821909	1.9716193	-0.13444385
6.3389851	0.13721821	1.9338448	-0.13904085
6.8352748	0.24814482	1.8616372	-0.14188913
7.1487673	0.15674628	1.8138813	-0.15049939
7.448617	0.14992486	1.7661292	-0.1610763
7.7898141	0.17059852	1.7085577	-0.17294048
8.2706755	0.24043071	1.6203188	-0.19240902
9.0760217	0.40267311	1.4461006	-0.25109877
9.7748164	0.34939737	1.2428165	-0.36961807
10.351762	0.28847254	0.96884769	-0.6982973
10.522432	0.085335203	0.82923438	-0.98469123
10.665529	0.071548312	0.65950777	-1.4675275
10.77022	0.05234574	0.47529519	-2.1483762
10.851444	0.040611961	0.26789546	-3.067658
10.919588	0.034071836	0.021535029	-4.2753846
10.987338	0.033875078	-0.32087237	-5.9168269
11.051812	0.032237196	-0.75470125	-7.3774986
11.088884	0.018535835	-1.035744	-7.6097534
11.121871	0.016493711	-1.2818683	-7.1401921
11.15667	0.01739917	-1.5127498	-5.9841442
11.189225	0.016277802	-1.68537	-4.5851166
11.231053	0.020914032	-1.8398406	-2.8827462
11.264144	0.016545234	-1.916748	-1.8484222
11.298226	0.017040994	-1.9657125	-1.104545
11.3324	0.017087242	-1.994186	-0.62115721
11.369657	0.018628347	-2.0105019	-0.30105076
11.41204	0.021191575	-2.0182095	-0.097824957
11.462202	0.025081096	-2.0194563	0.022642125
11.524099	0.030948431	-2.0155252	0.087195545
11.604349	0.040125005	-2.0069002	0.11730464
11.715217	0.055434114	-1.9929202	0.12937566
11.881995	0.083388734	-1.9706948	0.13458136
12.161408	0.1397068	-1.9321886	0.13921549
12.666889	0.25274054	-1.8584301	0.14152944
12.962886	0.14799835	-1.8133859	0.15118864
13.248338	0.14272578	-1.7679769	0.1614381
13.598567	0.17511457	-1.708912	0.17317089
14.13117	0.26630152	-1.6106006	0.1947996
15.103888	0.48635882	-1.3911797	0.28098409
15.773723	0.33491797	-1.1709875	0.43242168
16.164747	0.19551189	-0.9634838	0.70364167
16.342031	0.088642074	-0.81591861	1.0140931
16.481261	0.069614842	-0.64585851	1.50979
16.583793	0.051265891	-0.4603196	2.2072322
16.663731	0.0399689	-0.250737	3.1462365
16.731275	0.033772116	-0.00040335511	4.3780978
16.798349	0.033537156	0.34592068	6.0235388
16.863051	0.032351072	0.78756742	7.4366611
16.898895	0.017921619	1.0599483	7.5908682
16.931686	0.016395724	1.3029743	7.0620087
16.966034	0.017173841	1.5275464	5.8799665
16.998824	0.016395023	1.6975922	4.4634395
17.042607	0.021891525	1.8526098	2.717224
17.075785	0.016588843	1.9249333	1.7260892
17.109644	0.016929809	1.9702582	1.0271934
17.144128	0.017241822	1.9967968	0.56943657
17.181961	0.018916722	2.0117831	0.26752141
17.225235	0.021636852	2.0185133	0.077301443
