2	1	0.013199346	-0.0096045083
2.1660241	0.083012063	0.010417333	-0.025500432
2.2993297	0.066652804	0.0054194269	-0.051572819
2.417096	0.058883141	-0.002955475	-0.093628738
2.5639549	0.073429453	-0.02344455	-0.1942554
2.7139189	0.074981978	-0.06696503	-0.40496506
2.8495586	0.06781988	-0.14521542	-0.7780926
2.9662896	0.058365483	-0.2666915	-1.3370819
3.0647097	0.04921006	-0.43105684	-2.0272001
3.1485567	0.041923479	-0.62928114	-2.698978
3.2245242	0.037983751	-0.8529162	-3.1501212
3.30081	0.038142932	-1.09559	-3.1372316
3.3802473	0.039718632	-1.322496	-2.5089265
3.4690432	0.044397965	-1.5000241	-1.4892669
3.5537877	0.042372209	-1.5916948	-0.71516289
3.6387143	0.042463316	-1.6315241	-0.25839653
3.7414618	0.051373743	-1.6429928	0.0067342491
3.879393	0.068965611	-1.6317174	0.13778198
4.0884721	0.10453955	-1.5963408	0.1910854
4.4759268	0.19372736	-1.5159515	0.2219642
5.3526737	0.43837342	-1.2837297	0.32130604
5.7727769	0.21005162	-1.1224112	0.46004614
6.0653547	0.1462889	-0.9576751	0.69071973
6.2863434	0.11049434	-0.76247285	1.1254358
6.5010572	0.10735688	-0.40525407	2.3916029
6.5535083	0.026225564	-0.26356614	3.0373746
6.6162055	0.031348577	-0.040268871	4.1360018
6.6647885	0.024291507	0.18739987	5.2649808
6.7050663	0.020138927	0.42049715	6.3122013
6.7403726	0.017653158	0.65840476	7.1386719
6.7759642	0.017795773	0.9219968	7.6075256
6.8091181	0.01657697	1.1729908	7.4498915
6.8437905	0.017336182	1.417538	6.5704998
6.8909952	0.023602356	1.6828498	4.613257
6.92795	0.018477408	1.8242992	3.0721286
6.9643539	0.018201932	1.9136516	1.885704
7.0024642	0.019055147	1.968646	1.04837
7.0458863	0.021711067	2.0010221	0.48525571
7.0984792	0.026296432	2.0166368	0.1421899
7.1663967	0.033958777	2.0193992	-0.037411279
7.2617714	0.047687337	2.0116692	-0.11126049
7.4142135	0.076221043	1.9927438	-0.13172196
7.7233959	0.15459119	1.9509558	-0.1378635
8.8934578	0.58503095	1.7768782	-0.1615308
10.684639	0.89559054	1.4256204	-0.24406785
11.235583	0.2754722	1.2670771	-0.33638291
11.6605	0.2124585	1.0948489	-0.49133137
11.93373	0.13661466	0.9301193	-0.74099165
12.14964	0.10795541	0.72284318	-1.2371033
12.343918	0.097138847	0.37437592	-2.5307422
12.396115	0.02609834	0.22487385	-3.225779
12.455936	0.029910478	-6.1728494e-05	-4.3417442
12.502722	0.023393141	-0.22893687	-5.4664116
12.541863	0.019570446	-0.46286394	-6.4843631
12.576565	0.017350869	-0.7018104	-7.255871
12.611484	0.017459832	-0.96292138	-7.6294346
12.644547	0.01653121	-1.2121906	-7.3642082
12.680025	0.017739376	-1.4570312	-6.35347
12.722657	0.021315788	-1.6902003	-4.5482267
12.759406	0.018374353	-1.8287465	-3.0232888
12.795753	0.018173604	-1.9164508	-1.851573
12.83397	0.019108299	-1.9704962	-1.0246919
12.877615	0.021822785	-2.0021965	-0.47007807
12.930589	0.026486989	-2.0173045	-0.13362544
12.999168	0.03428936	-2.0196768	0.041365668
13.095809	0.048320347	-2.0116065	0.112547
13.251178	0.077684804	-1.9922171	0.1319567
13.570054	0.15943781	-1.9490601	0.13808301
14.836194	0.63307023	-1.759001	0.16437319
16.549124	0.85646488	-1.4172929	0.24778509
17.095173	0.27302475	-1.2575554	0.3427819
17.508634	0.20673016	-1.086682	0.50112354
17.777603	0.13448481	-0.92098404	0.75838182
17.992238	0.10731749	-0.70907047	1.277677
18.18006	0.093910883	-0.36339561	2.580606
18.232033	0.025986557	-0.21155448	3.2910102
18.290918	0.029442357	0.013880345	4.4118978
18.337123	0.023102671	0.2431315	5.5340297
18.375903	0.019389651	0.47733985	6.5409793
18.41042	0.017258622	0.71665863	7.2926188
18.445135	0.017357356	0.97695639	7.6329077
18.478192	0.016528543	1.2256844	7.3300399
18.514005	0.017906825	1.4707584	6.2722318
18.555801	0.020897622	1.696316	4.4896974
18.592491	0.018345084	1.8326735	2.9757269
18.62882	0.018164481	1.9188584	1.8179781
18.667163	0.019171761	1.9719955	1.0014203
18.711053	0.021944854	2.0030419	0.455207
18.764433	0.02669023	2.0176548	0.12526752
18.83371	0.034638079	2.019641	-0.045207113
18.931679	0.048984766	2.0112259	-0.11379855
19.090123	0.079221972	1.9913509	-0.13221082
19.419286	0.16458173	1.9467283	-0.13835466
20.799362	0.69003799	1.7372915	-0.16793863
22.417039	0.80883842	1.4078065	-0.25223464
22.958272	0.27061613	1.2463735	-0.3505514
23.358679	0.20020382	1.077028	-0.5130078
23.62282	0.13207056	0.91006758	-0.77968323
23.836284	0.10673194	0.69201402	-1.3291987
24.004421	0.084068364	0.3820254	-2.5015926
